timestamp,ipSrc,ipDst,tcpPortSrc,tcpPortDst,udpPortSrc,udpPortDst,tcpLen,udpLen,payloadProtocolNumber
1584567447.1697712,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.1920578,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.1936588,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.2143116,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.236584,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.241634,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.258874,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.281128,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.2829044,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.3034,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.325681,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.327382,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.34795,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.370214,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.3718991,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.3924901,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.4147592,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.416529,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.4370508,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.459306,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.462025,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.481577,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.5038614,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.505506,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.52612,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.548394,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.550128,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.5706758,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.592936,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.5948448,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.615207,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.637484,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.639127,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567447.65975,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.6820452,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.684126,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.704293,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.7265642,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.7297466,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.748858,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567447.749856,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.772114,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.773891,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.794389,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.8166704,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.8183718,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.8389351,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.861205,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.8630884,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.8834784,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.905749,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.909123,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.9280179,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.950293,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.9583929,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567447.972569,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.9948368,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567447.997205,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.0171068,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.039379,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.0409858,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.0616634,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.083933,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.0854561,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.106194,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.1284692,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.130137,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.150745,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.1730368,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.174885,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.195286,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.217559,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.21951,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.2398438,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.2621028,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.2636125,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.284375,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.306658,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.308377,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.328917,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.351193,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.352727,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.373465,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.395734,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.397484,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.4180279,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.44028,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.442128,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.462553,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.4848409,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.4866269,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.507098,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.529367,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.531126,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567448.5516508,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.573912,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.575728,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.596184,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.6184602,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.6202474,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.640733,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.663021,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567448.664022,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.665475,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.68628,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.7085528,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.7103548,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.730834,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.753102,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.754994,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.775367,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.7976382,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.799852,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.819909,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.8421812,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.8438509,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.864452,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.8867238,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.888435,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.9090161,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.9312696,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.9333231,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.953544,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.975812,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567448.977593,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567448.998086,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.0203571,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.023118,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.042639,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.064904,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.066475,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.0871742,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.1094522,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.111238,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.1317182,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.1539881,173.194.188.6,10.10.0.10,,,443,42148,0,467,17
1584567449.1555884,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.19624,10.10.0.10,173.194.188.6,,,42148,443,0,745,17
1584567449.20099,10.10.0.10,173.194.188.6,,,42148,443,0,736,17
1584567449.201863,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567449.2023642,10.10.0.10,173.194.188.6,,,42148,443,0,48,17
1584567449.2027366,10.10.0.10,173.194.188.6,,,42148,443,0,48,17
1584567449.206046,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567449.206162,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567449.2067811,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.206816,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.219358,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.227015,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.24929,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.250817,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.27157,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.293833,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.295462,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.3161054,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.338383,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.34023,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.3606498,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.3829222,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.3848605,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.405191,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.427466,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.432357,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.4497561,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.472003,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.473726,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.494282,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.516565,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.51833,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.5388231,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.561766,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.5635982,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.5840428,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.606313,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.6081011,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.6285858,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.650873,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.6527011,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.673126,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.6954026,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.697193,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.7176828,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.739938,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.74172,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.762216,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.784502,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.7883232,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.80676,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.82903,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.830815,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.8513026,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.873573,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.8845592,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.8958435,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.91812,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.919698,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.94039,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.9626784,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567449.964968,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567449.984935,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.0072286,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.0090542,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.0294776,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.0517502,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.0533366,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567450.074023,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.0962908,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.097965,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.118569,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.1408632,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.142433,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.1631136,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.185386,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.188586,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.207673,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.229928,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.2315812,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.252195,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.274487,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.276189,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.2967432,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.319017,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.32056,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.341295,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.3635652,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.365435,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.3858302,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.408099,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.4100602,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.430379,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.4526498,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.455433,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.47492,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.497191,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.499557,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.5194778,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.541736,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.5437038,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.564009,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.5862892,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.5879688,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.6085546,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.630824,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.632566,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.6531038,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.675369,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.688576,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.6976411,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.7199109,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.721677,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.7421868,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.7644749,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.766178,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.7867332,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.808998,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.810824,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.8312829,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.853543,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.855446,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.875816,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.898083,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.904526,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567450.9203546,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.9426339,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.944322,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567450.9648962,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.987168,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567450.9890692,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.009447,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.03172,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.0334508,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.0539892,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.076259,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567451.0772762,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.078795,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.0995412,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.1218288,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.1236699,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.1440828,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.16636,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.168314,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.18865,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.210905,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.2126849,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.233177,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.255464,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.258414,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.277719,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.299992,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.3016634,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567451.3222704,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.3445358,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567451.3461635,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
